1.037252312,0.914604433
0.973345076,0.93443417
0.884896521,0.947409364
0.785028622,0.944635256
0.713694408,0.94265375
0.642360194,0.940672244
0.564743872,0.926170556
0.481608689,0.905342727
0.436518421,0.885571701
0.3815353,0.862439454
0.338910906,0.824218406
0.296668134,0.789094378
0.259180978,0.754102451
0.241479524,0.725832966
0.216732717,0.678849259
0.187993542,0.637927492
0.169147219,0.600366946
0.168178482,0.55404374
0.153324527,0.510421253
